"","PID","upid","regions"
"5338","1102720002",1,"Jamaica Plain"
"5339","1102741002",1,"Jamaica Plain"
"5340","1102743022",1,"Jamaica Plain"
"5341","1102743024",1,"Jamaica Plain"
"5342","1102743026",1,"Jamaica Plain"
"5343","1102743032",1,"Jamaica Plain"
"5344","1102743034",1,"Jamaica Plain"
"5345","1102743036",1,"Jamaica Plain"
"5346","1102744002",1,"Jamaica Plain"
"5347","1102745002",1,"Jamaica Plain"
"5348","1102745004",1,"Jamaica Plain"
"5349","1102745006",1,"Jamaica Plain"
"5350","1102755002",1,"Jamaica Plain"
"5351","1102763002",1,"Jamaica Plain"
"5352","1102764002",1,"Jamaica Plain"
"5353","1102766002",1,"Jamaica Plain"
"5354","1102783002",1,"Jamaica Plain"
"5355","1102798012",1,"Jamaica Plain"
"5356","1102839002",1,"Jamaica Plain"
"5357","1102841002",1,"Jamaica Plain"
"5358","1102842002",1,"Jamaica Plain"
"5359","1102843002",1,"Jamaica Plain"
"5360","1102844002",1,"Jamaica Plain"
"5361","1102846002",1,"Jamaica Plain"
"5362","1102848002",1,"Jamaica Plain"
"5363","1102863002",1,"Jamaica Plain"
"5364","1102863004",1,"Jamaica Plain"
"5365","1102868002",1,"Jamaica Plain"
"5366","1102869002",1,"Jamaica Plain"
"5367","1102885002",1,"Jamaica Plain"
"5368","1102885004",1,"Jamaica Plain"
"5369","1102885006",1,"Jamaica Plain"
"5370","1102885008",1,"Jamaica Plain"
"5371","1102885010",1,"Jamaica Plain"
"5372","1102885012",1,"Jamaica Plain"
"5373","1102885014",1,"Jamaica Plain"
"5374","1102885016",1,"Jamaica Plain"
"5375","1102885018",1,"Jamaica Plain"
"5376","1102885020",1,"Jamaica Plain"
"5377","1102885022",1,"Jamaica Plain"
"5378","1102885024",1,"Jamaica Plain"
"5379","1102885026",1,"Jamaica Plain"
"5380","1102885028",1,"Jamaica Plain"
"5381","1102904002",1,"Jamaica Plain"
"5382","1102905002",1,"Jamaica Plain"
"5383","1102910002",1,"Jamaica Plain"
"5384","1102914002",1,"Jamaica Plain"
"5385","1102924002",1,"Jamaica Plain"
"5386","1102937012",1,"Jamaica Plain"
"5387","1102938004",1,"Jamaica Plain"
"5388","1102940002",1,"Jamaica Plain"
"5389","1102959002",1,"Jamaica Plain"
"5390","1102961002",1,"Jamaica Plain"
"5391","1102962002",1,"Jamaica Plain"
"5392","1102963002",1,"Jamaica Plain"
"5393","1102968002",1,"Jamaica Plain"
"5394","1102975002",1,"Jamaica Plain"
"5395","1102986002",1,"Jamaica Plain"
"5396","1102991002",1,"Jamaica Plain"
"5397","1102992002",1,"Jamaica Plain"
"5398","1102995002",1,"Jamaica Plain"
"5399","1102998012",1,"Jamaica Plain"
"5400","1103001002",1,"Jamaica Plain"
"5401","1103002002",1,"Jamaica Plain"
"5402","1103002004",1,"Jamaica Plain"
"5403","1103014002",1,"Jamaica Plain"
"5404","1103014004",1,"Jamaica Plain"
"5405","1103020002",1,"Jamaica Plain"
"5406","1103021002",1,"Jamaica Plain"
"5407","1103029012",1,"Jamaica Plain"
"5408","1103030002",1,"Jamaica Plain"
"5409","1103045002",1,"Jamaica Plain"
"5410","1103085002",1,"Jamaica Plain"
"5411","1103096002",1,"Jamaica Plain"
"5412","1103102002",1,"Jamaica Plain"
"5413","1103114002",1,"Jamaica Plain"
"5414","1103127002",1,"Jamaica Plain"
"5415","1103127004",1,"Jamaica Plain"
"5416","1103134002",1,"Jamaica Plain"
"5417","1103137002",1,"Jamaica Plain"
"5418","1103139002",1,"Jamaica Plain"
"5419","1103141002",1,"Jamaica Plain"
"5420","1103171002",1,"Jamaica Plain"
"5421","1103174008",1,"Jamaica Plain"
"5422","1103175002",1,"Jamaica Plain"
"5423","1103178002",1,"Jamaica Plain"
"5424","1103182002",1,"Jamaica Plain"
"5425","1103183002",1,"Jamaica Plain"
"5426","1103183004",1,"Jamaica Plain"
"5427","1103191002",1,"Jamaica Plain"
"5428","1103198002",1,"Jamaica Plain"
"5429","1103199012",1,"Jamaica Plain"
"5430","1103199014",1,"Jamaica Plain"
"5431","1103207002",1,"Jamaica Plain"
"5432","1103209002",1,"Jamaica Plain"
"5433","1103211002",1,"Jamaica Plain"
"5434","1103211008",1,"Jamaica Plain"
"5435","1103223002",1,"Jamaica Plain"
"5436","1103227002",1,"Jamaica Plain"
"5437","1103229002",1,"Jamaica Plain"
"5438","1103233002",1,"Jamaica Plain"
"5439","1103234002",1,"Jamaica Plain"
"5440","1103235002",1,"Jamaica Plain"
"5441","1103245002",1,"Jamaica Plain"
"5442","1103251002",1,"Jamaica Plain"
"5443","1103252002",1,"Jamaica Plain"
"5444","1103252006",1,"Jamaica Plain"
"5445","1103255002",1,"Jamaica Plain"
"5446","1103257002",1,"Jamaica Plain"
"5447","1103265002",1,"Jamaica Plain"
"5448","1103273002",1,"Jamaica Plain"
"5449","1103276002",1,"Jamaica Plain"
"5450","1103276006",1,"Jamaica Plain"
"5451","1103276012",1,"Jamaica Plain"
"5452","1103281002",1,"Jamaica Plain"
"5453","1103283002",1,"Jamaica Plain"
"5454","1103295002",1,"Jamaica Plain"
"5455","1103295004",1,"Jamaica Plain"
"5456","1103310002",1,"Jamaica Plain"
"5457","1103311002",1,"Jamaica Plain"
"5458","1103312002",1,"Jamaica Plain"
"5459","1103317002",1,"Jamaica Plain"
"5460","1103322002",1,"Jamaica Plain"
"5461","1103324012",1,"Jamaica Plain"
"5462","1103324024",1,"Jamaica Plain"
"5463","1103330002",1,"Jamaica Plain"
"5464","1103342002",1,"Jamaica Plain"
"5465","1103343002",1,"Jamaica Plain"
"5466","1103347012",1,"Jamaica Plain"
"5467","1103347016",1,"Jamaica Plain"
"5468","1103350002",1,"Jamaica Plain"
"5469","1103353002",1,"Jamaica Plain"
"5470","1103361002",1,"Jamaica Plain"
"5471","1103363002",1,"Jamaica Plain"
"5472","1103364002",1,"Jamaica Plain"
"5473","1103367002",1,"Jamaica Plain"
"5474","1103409002",1,"Jamaica Plain"
"5475","1103415002",1,"Jamaica Plain"
"5476","1103442002",1,"Jamaica Plain"
"5477","1103444002",1,"Jamaica Plain"
"5478","1103445002",1,"Jamaica Plain"
"5479","1103453002",1,"Jamaica Plain"
"5480","1103459002",1,"Jamaica Plain"
"5481","1103464002",1,"Jamaica Plain"
"5482","1103465002",1,"Jamaica Plain"
"5483","1103468002",1,"Jamaica Plain"
"5484","1103468004",1,"Jamaica Plain"
"5485","1103483002",1,"Jamaica Plain"
"5486","1103488002",1,"Jamaica Plain"
"5487","1103489012",1,"Jamaica Plain"
"5488","1103502002",1,"Jamaica Plain"
"5489","1103518002",1,"Jamaica Plain"
"5490","1103518004",1,"Jamaica Plain"
"5491","1103520002",1,"Jamaica Plain"
"5492","1103526002",1,"Jamaica Plain"
"5493","1103526004",1,"Jamaica Plain"
"5494","1103537002",1,"Jamaica Plain"
"5495","1103537008",1,"Jamaica Plain"
"5496","1103538012",1,"Jamaica Plain"
"5497","1103541002",1,"Jamaica Plain"
"5498","1103541008",1,"Jamaica Plain"
"5499","1103550002",1,"Jamaica Plain"
"5500","1103552002",1,"Jamaica Plain"
"5501","1103552006",1,"Jamaica Plain"
"5502","1103565002",1,"Jamaica Plain"
"5503","1103568002",1,"Jamaica Plain"
"5504","1103569004",1,"Jamaica Plain"
"5505","1103571002",1,"Jamaica Plain"
"5506","1103582002",1,"Roslindale"
"5507","1103583002",1,"Roslindale"
"5508","1103584012",1,"Roslindale"
"5509","1103585002",1,"Roslindale"
"5510","1103589002",1,"Roslindale"
"5511","1103631002",1,"Roslindale"
"5512","1103631004",1,"Roslindale"
"5513","1103636002",1,"Roslindale"
"5514","1103643002",1,"Roslindale"
"5515","1103644002",1,"Roslindale"
"5516","1103645002",1,"Roslindale"
"5517","1103649002",1,"Roslindale"
"5518","1103650010",1,"Roslindale"
"5519","1103651002",1,"Roslindale"
"5520","1103652002",1,"Roslindale"
"5521","1103658002",1,"Roslindale"
"5522","1103664002",1,"Roslindale"
"5523","1103666002",1,"Roslindale"
"5524","1103668002",1,"Roslindale"
"5525","1103681002",1,"Roslindale"
"5526","1103681004",1,"Roslindale"
"5527","1103686002",1,"Roslindale"
"5528","1103687002",1,"Roslindale"
"5529","1103703002",1,"Roslindale"
"5530","1103758104",1,"Roslindale"
"5531","1103759022",1,"Roslindale"
"5532","1103762002",1,"Roslindale"
"5533","1103762058",1,"Roslindale"
"5534","1103762064",1,"Roslindale"
"5535","1103762068",1,"Roslindale"
"5536","1103772002",1,"Roslindale"
"5537","1103778002",1,"Roslindale"
"5538","1200041002",1,"Roxbury"
"5539","1200041004",1,"Roxbury"
"5540","1200060012",1,"Roxbury"
"5541","1200099002",1,"Roxbury"
"5542","1200108002",1,"Roxbury"
"5543","1200196002",1,"Roxbury"
"5544","1200211002",1,"Roxbury"
"5545","1200269002",1,"Roxbury"
"5546","1200271002",1,"Roxbury"
"5547","1200281006",1,"Roxbury"
"5548","1200311002",1,"Roxbury"
"5549","1200312002",1,"Roxbury"
"5550","1200442012",1,"Roxbury"
"5551","1200462002",1,"Roxbury"
"5552","1200473002",1,"Roxbury"
"5553","1200473004",1,"Roxbury"
"5554","1200756002",1,"Roxbury"
"5555","1200793002",1,"Roxbury"
"5556","1200871002",1,"Roxbury"
"5557","1200994002",1,"Roxbury"
"5558","1200999002",1,"Roxbury"
"5559","1201365002",1,"Roxbury"
"5560","1201480002",1,"Roxbury"
"5561","1201480006",1,"Roxbury"
"5562","1201480010",1,"Roxbury"
"5563","1201480014",1,"Roxbury"
"5564","1201480018",1,"Roxbury"
"5565","1201480022",1,"Roxbury"
"5566","1201480302",1,"Roxbury"
"5567","1201480306",1,"Roxbury"
"5568","1201480310",1,"Roxbury"
"5569","1201480314",1,"Roxbury"
"5570","1201480318",1,"Roxbury"
"5571","1201480322",1,"Roxbury"
"5572","1201480326",1,"Roxbury"
"5573","1201480330",1,"Roxbury"
"5574","1201480334",1,"Roxbury"
"5575","1201480338",1,"Roxbury"
"5576","1201480342",1,"Roxbury"
"5577","1201480346",1,"Roxbury"
"5578","1201480350",1,"Roxbury"
"5579","1201480354",1,"Roxbury"
"5580","1201480358",1,"Roxbury"
"5581","1201480362",1,"Roxbury"
"5582","1201480366",1,"Roxbury"
"5583","1201598102",1,"Roxbury"
"5584","1201598202",1,"Roxbury"
"5585","1201598206",1,"Roxbury"
"5586","1201598252",1,"Roxbury"
"5587","1201796002",1,"Roxbury"
"5588","1201805002",1,"Roxbury"
"5589","1202000002",1,"Roxbury"
"5590","1202003002",1,"Roxbury"
"5591","1202155002",1,"Roxbury"
"5592","1202155004",1,"Roxbury"
"5593","1202193002",1,"Roxbury"
"5594","1202193004",1,"Roxbury"
"5595","1202209002",1,"Roxbury"
"5596","1202212002",1,"Roxbury"
"5597","1202376002",1,"Roxbury"
"5598","1202415002",1,"Roxbury"
"5599","1202510002",1,"Roxbury"
"5600","1202600002",1,"Roxbury"
"5601","1202600004",1,"Roxbury"
"5602","1202717002",1,"Roxbury"
"5603","1202717006",1,"Roxbury"
"5604","1202804052",1,"Roxbury"
"5605","1202820002",1,"Roxbury"
"5606","1202829002",1,"Roxbury"
"5607","1202870002",1,"Roxbury"
"5608","1202872002",1,"Roxbury"
"5609","1202872008",1,"Roxbury"
"5610","1203006002",1,"Roxbury"
"5611","1203035002",1,"Roxbury"
"5612","1203049002",1,"Roxbury"
"5613","1203049008",1,"Roxbury"
"5614","1203199002",1,"Roxbury"
"5615","1203295102",1,"Roxbury"
"5616","1203295104",1,"Roxbury"
"5617","1203295106",1,"Roxbury"
"5618","1203295108",1,"Roxbury"
"5619","1203295110",1,"Roxbury"
"5620","1203295112",1,"Roxbury"
"5621","1203295114",1,"Roxbury"
"5622","1203295116",1,"Roxbury"
"5623","1203295118",1,"Roxbury"
"5624","1203295120",1,"Roxbury"
"5625","1203295122",1,"Roxbury"
"5626","1203295124",1,"Roxbury"
"5627","1203295126",1,"Roxbury"
"5628","1203295128",1,"Roxbury"
"5629","1203295130",1,"Roxbury"
"5630","1203302002",1,"Roxbury"
"5631","1203347002",1,"Roxbury"
"5632","1203393002",1,"Roxbury"
"5633","1203425012",1,"Roxbury"
"5634","1203425018",1,"Roxbury"
"5635","1203427002",1,"Roxbury"
"5636","1203474002",1,"Roxbury"
"5637","1300002002",1,"Roxbury"
"5638","1300081102",1,"Roxbury"
"5639","1300081104",1,"Roxbury"
"5640","1300174002",1,"Roxbury"
"5641","1300174004",1,"Roxbury"
"5642","1300176002",1,"Roxbury"
"5643","1300329002",1,"Roxbury"
"5644","1300650018",1,"Roxbury"
"5645","1300650020",1,"Roxbury"
"5646","1300650022",1,"Roxbury"
"5647","1300650024",1,"Roxbury"
"5648","1300650026",1,"Roxbury"
"5649","1300650028",1,"Roxbury"
"5650","1300650030",1,"Roxbury"
"5651","1300650032",1,"Roxbury"
"5652","1300650034",1,"Roxbury"
"5653","1300650036",1,"Roxbury"
"5654","1300650038",1,"Roxbury"
"5655","1300650040",1,"Roxbury"
"5656","1300650042",1,"Roxbury"
"5657","1300650044",1,"Roxbury"
"5658","1300650046",1,"Roxbury"
"5659","1300650048",1,"Roxbury"
"5660","1300650050",1,"Roxbury"
"5661","1300650052",1,"Roxbury"
"5662","1300650054",1,"Roxbury"
"5663","1300650058",1,"Roxbury"
"5664","1300650062",1,"Roxbury"
"5665","1300650064",1,"Roxbury"
"5666","1300650066",1,"Roxbury"
"5667","1300650068",1,"Roxbury"
"5668","1301252012",1,"North Dorchester"
"5669","1301261002",1,"North Dorchester"
"5670","1301261008",1,"North Dorchester"
"5671","1301261012",1,"North Dorchester"
"5672","1301373002",1,"North Dorchester"
"5673","1301378002",1,"North Dorchester"
"5674","1301379002",1,"North Dorchester"
"5675","1301383002",1,"North Dorchester"
"5676","1301397004",1,"North Dorchester"
"5677","1301409002",1,"North Dorchester"
"5678","1301421002",1,"North Dorchester"
"5679","1301458002",1,"North Dorchester"
"5680","1301458004",1,"North Dorchester"
"5681","1301468002",1,"North Dorchester"
"5682","1301473002",1,"North Dorchester"
"5683","1301491002",1,"North Dorchester"
"5684","1301495008",1,"North Dorchester"
"5685","1301498002",1,"North Dorchester"
"5686","1301500002",1,"North Dorchester"
"5687","1301505002",1,"North Dorchester"
"5688","1301516002",1,"North Dorchester"
"5689","1301536010",1,"North Dorchester"
"5690","1301536020",1,"North Dorchester"
"5691","1301537002",1,"North Dorchester"
"5692","1301540002",1,"North Dorchester"
"5693","1301544002",1,"North Dorchester"
"5694","1301545002",1,"North Dorchester"
"5695","1301548012",1,"North Dorchester"
"5696","1301550002",1,"North Dorchester"
"5697","1301552002",1,"North Dorchester"
"5698","1301555002",1,"North Dorchester"
"5699","1301557002",1,"North Dorchester"
"5700","1301563002",1,"North Dorchester"
"5701","1301577002",1,"North Dorchester"
"5702","1301578002",1,"North Dorchester"
"5703","1301581002",1,"North Dorchester"
"5704","1301582002",1,"North Dorchester"
"5705","1301583002",1,"North Dorchester"
"5706","1301583006",1,"North Dorchester"
"5707","1301584002",1,"North Dorchester"
"5708","1301585002",1,"North Dorchester"
"5709","1301586002",1,"North Dorchester"
"5710","1301589012",1,"North Dorchester"
"5711","1301590002",1,"North Dorchester"
"5712","1301591002",1,"North Dorchester"
"5713","1301592002",1,"North Dorchester"
"5714","1301595002",1,"North Dorchester"
"5715","1301599002",1,"North Dorchester"
"5716","1301616002",1,"North Dorchester"
"5717","1301637002",1,"North Dorchester"
"5718","1301643002",1,"North Dorchester"
"5719","1301658002",1,"North Dorchester"
"5720","1301679002",1,"North Dorchester"
"5721","1301691002",1,"North Dorchester"
"5722","1301703002",1,"North Dorchester"
"5723","1301704002",1,"North Dorchester"
"5724","1301719002",1,"North Dorchester"
"5725","1301720002",1,"North Dorchester"
"5726","1301722002",1,"North Dorchester"
"5727","1301727002",1,"North Dorchester"
"5728","1301728002",1,"North Dorchester"
"5729","1301728008",1,"North Dorchester"
"5730","1301729002",1,"North Dorchester"
"5731","1301729006",1,"North Dorchester"
"5732","1301730002",1,"North Dorchester"
"5733","1301732002",1,"North Dorchester"
"5734","1301804002",1,"North Dorchester"
"5735","1301823002",1,"North Dorchester"
"5736","1301825002",1,"North Dorchester"
"5737","1301830002",1,"North Dorchester"
"5738","1301857002",1,"North Dorchester"
"5739","1301882002",1,"North Dorchester"
"5740","1301894002",1,"North Dorchester"
"5741","1301902002",1,"North Dorchester"
"5742","1301903002",1,"North Dorchester"
"5743","1301905002",1,"North Dorchester"
"5744","1301922014",1,"North Dorchester"
"5745","1301927002",1,"North Dorchester"
"5746","1301930002",1,"North Dorchester"
"5747","1301947002",1,"North Dorchester"
"5748","1301948002",1,"North Dorchester"
"5749","1301949002",1,"North Dorchester"
"5750","1301966002",1,"North Dorchester"
"5751","1301966004",1,"North Dorchester"
"5752","1301982002",1,"North Dorchester"
"5753","1301992002",1,"North Dorchester"
"5754","1302003002",1,"North Dorchester"
"5755","1302010002",1,"North Dorchester"
"5756","1302012002",1,"North Dorchester"
"5757","1302014002",1,"North Dorchester"
"5758","1302048012",1,"North Dorchester"
"5759","1302061002",1,"North Dorchester"
"5760","1302070002",1,"North Dorchester"
"5761","1302078002",1,"North Dorchester"
"5762","1302082008",1,"North Dorchester"
"5763","1302084002",1,"North Dorchester"
"5764","1302096002",1,"North Dorchester"
"5765","1302097002",1,"North Dorchester"
"5766","1302118002",1,"North Dorchester"
"5767","1302167002",1,"North Dorchester"
"5768","1302196002",1,"North Dorchester"
"5769","1302206002",1,"North Dorchester"
"5770","1302228002",1,"North Dorchester"
"5771","1302229002",1,"North Dorchester"
"5772","1302253002",1,"North Dorchester"
"5773","1302268002",1,"North Dorchester"
"5774","1302270002",1,"North Dorchester"
"5775","1302275002",1,"North Dorchester"
"5776","1302284002",1,"North Dorchester"
"5777","1302287002",1,"North Dorchester"
"5778","1302288002",1,"North Dorchester"
"5779","1302300002",1,"North Dorchester"
"5780","1302331012",1,"North Dorchester"
"5781","1302372002",1,"North Dorchester"
"5782","1302373006",1,"North Dorchester"
"5783","1302407002",1,"North Dorchester"
"5784","1302455002",1,"North Dorchester"
"5785","1302480002",1,"North Dorchester"
"5786","1302485002",1,"North Dorchester"
"5787","1302536002",1,"North Dorchester"
"5788","1302550002",1,"North Dorchester"
"5789","1302550004",1,"North Dorchester"
"5790","1302550006",1,"North Dorchester"
"5791","1302550008",1,"North Dorchester"
"5792","1302552002",1,"North Dorchester"
"5793","1302552004",1,"North Dorchester"
"5794","1302552006",1,"North Dorchester"
"5795","1302552008",1,"North Dorchester"
"5796","1302552010",1,"North Dorchester"
"5797","1302556002",1,"North Dorchester"
"5798","1302562002",1,"North Dorchester"
"5799","1302562066",1,"North Dorchester"
"5800","1302581002",1,"North Dorchester"
"5801","1302581004",1,"North Dorchester"
"5802","1302581006",1,"North Dorchester"
"5803","1302581008",1,"North Dorchester"
"5804","1302585002",1,"North Dorchester"
"5805","1302587002",1,"North Dorchester"
"5806","1302589002",1,"North Dorchester"
"5807","1302589004",1,"North Dorchester"
"5808","1302599002",1,"North Dorchester"
"5809","1302603002",1,"North Dorchester"
"5810","1302634002",1,"North Dorchester"
"5811","1302641002",1,"North Dorchester"
"5812","1302661002",1,"North Dorchester"
"5813","1302661004",1,"North Dorchester"
"5814","1302688032",1,"North Dorchester"
"5815","1302688038",1,"North Dorchester"
"5816","1302700002",1,"North Dorchester"
"5817","1302719002",1,"North Dorchester"
"5818","1302720002",1,"North Dorchester"
"5819","1302721002",1,"North Dorchester"
"5820","1302733002",1,"North Dorchester"
"5821","1302735002",1,"North Dorchester"
"5822","1302739002",1,"North Dorchester"
"5823","1302750002",1,"North Dorchester"
"5824","1302755002",1,"North Dorchester"
"5825","1302764002",1,"North Dorchester"
"5826","1302774002",1,"North Dorchester"
"5827","1302782002",1,"North Dorchester"
"5828","1302783002",1,"North Dorchester"
"5829","1302784002",1,"North Dorchester"
"5830","1302789002",1,"North Dorchester"
"5831","1302790002",1,"North Dorchester"
"5832","1302822002",1,"North Dorchester"
"5833","1302825002",1,"North Dorchester"
"5834","1302837002",1,"North Dorchester"
"5835","1302838002",1,"North Dorchester"
"5836","1302840002",1,"North Dorchester"
